specimen,load_kN,Ubar,Diagn,VSt1,VSt2,HDiagn,VDiagn,HUbar,HStack,St1,St1St2,VStack
NS-REF,15.9502,0.3803,0.0000,0.0614,0.0000,0.0000,0.0000,0.3803,0.3803,0.0614,0.0614,0.0614
NS-REF,16.0316,0.3803,0.0000,0.0614,0.0000,0.0000,0.0000,0.3803,0.3803,0.0614,0.0614,0.0614
NS-REF,16.0886,0.3803,0.0000,0.0614,0.0000,0.0000,0.0000,0.3803,0.3803,0.0614,0.0614,0.0614
NS-REF,16.1587,0.3803,0.0000,0.0614,0.0000,0.0000,0.0000,0.3803,0.3803,0.0614,0.0614,0.0614
NS-REF,16.2096,0.3803,0.0000,0.0775,0.0000,0.0000,0.0000,0.3803,0.3803,0.0775,0.0775,0.0775
NS-REF,16.2531,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.2997,0.3803,0.0000,0.0775,0.0000,0.0000,0.0000,0.3803,0.3803,0.0775,0.0775,0.0775
NS-REF,16.3665,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.4221,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.4747,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.5387,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.5950,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.6504,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.6934,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.7337,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.7850,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.8096,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.8660,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.9386,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,16.9811,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,17.0233,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,17.0512,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,17.0847,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.1273,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.1790,0.3803,0.2536,0.0775,0.0000,0.1793,0.1793,0.3803,0.5596,0.0775,0.0775,0.2568
NS-REF,17.2490,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.2845,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.3350,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.4011,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.4338,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.4811,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.5327,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.5805,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.6236,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.6742,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.7301,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.7735,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.8084,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.8495,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.9058,0.3803,0.5071,0.0775,0.0000,0.3586,0.3586,0.3803,0.7389,0.0775,0.0775,0.4361
NS-REF,17.9411,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,17.9646,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.0263,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.0716,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.1098,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.1632,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.2030,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.2508,0.3803,0.5071,0.1098,0.0000,0.3586,0.3586,0.3803,0.7389,0.1098,0.1098,0.4684
NS-REF,18.2960,0.3803,0.5071,0.0936,0.0000,0.3586,0.3586,0.3803,0.7389,0.0936,0.0936,0.4522
NS-REF,18.3123,0.3803,0.5071,0.1098,0.0000,0.3586,0.3586,0.3803,0.7389,0.1098,0.1098,0.4684
NS-REF,18.3388,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.3835,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.4362,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.4794,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.5243,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.5517,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.5857,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.6133,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.6530,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.6887,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.7302,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.7642,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.7789,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.8243,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.8616,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.8874,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.9244,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.9660,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,18.9792,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,19.0233,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,19.0458,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,19.0971,0.5705,0.5071,0.1098,0.0000,0.3586,0.3586,0.5705,0.9291,0.1098,0.1098,0.4684
NS-REF,19.1344,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.1747,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.1937,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.2185,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.2448,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.2877,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.3152,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.3627,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.3886,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.4278,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.4699,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.4950,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.5120,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.5351,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.5621,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.5890,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.6190,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.6587,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.6686,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.7110,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.7309,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.7498,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.7835,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.8158,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.8416,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.8758,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.8986,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.9229,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.9474,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,19.9696,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,19.9772,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,20.0248,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,20.0438,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,20.0498,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.0831,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.1133,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.1119,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.1406,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.1680,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.1825,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.2247,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.2367,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.2716,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.3020,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.3226,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.3323,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.3500,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.3563,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.3818,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.4063,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.4200,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.4539,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.4681,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.4807,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.4884,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.5143,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.5368,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.5713,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.5701,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.5759,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.5981,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.5969,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.6230,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.6417,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.6390,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.6612,0.7607,0.5071,0.1259,0.0000,0.3586,0.3586,0.7607,1.1193,0.1259,0.1259,0.4845
NS-REF,20.6898,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.6815,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7099,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7407,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7510,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7517,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7732,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7839,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.7885,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8077,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8199,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8177,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8408,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8667,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8734,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.8869,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9002,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9054,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9311,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9339,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9545,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9563,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9708,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9504,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9638,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9524,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9419,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9455,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9386,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9493,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9451,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9441,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9343,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9412,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9442,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9359,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9160,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9144,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9264,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9099,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9130,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9029,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9176,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9237,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,20.9336,0.7607,0.5071,0.1420,0.0000,0.3586,0.3586,0.7607,1.1193,0.1420,0.1420,0.5006
NS-REF,19.5859,0.7607,0.5071,0.1098,0.0000,0.3586,0.3586,0.7607,1.1193,0.1098,0.1098,0.4684
NS-REF,14.3362,0.3803,0.0000,0.0614,0.0000,0.0000,0.0000,0.3803,0.3803,0.0614,0.0614,0.0614
NS-REF,11.8152,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.7423,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6345,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6368,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,0.0154,0.0154
NS-REF,10.6423,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6478,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6638,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6661,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6718,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,0.0154,0.0154
NS-REF,10.6666,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6724,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6599,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6708,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6655,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6761,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6637,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6562,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6645,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6549,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,0.0154,0.0154
NS-REF,10.6563,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6671,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6769,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6789,0.0000,0.0000,0.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0154,0.0154,0.0154
NS-REF,10.6854,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6697,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
NS-REF,10.6643,0.0000,0.0000,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0307,0.0307,0.0307
