x_mm,y_mm,eps_x,eps_y,gamma_xy  (P=83.4kN, step=35)
2.900000000000000000e+02,1.300000000000000000e+02,4.644273073770452479e-05,-1.148112316905213037e-05,-3.966528354370146489e-05
3.100000000000000000e+02,1.300000000000000000e+02,5.472178702915089592e-05,-1.322603344198924952e-05,-2.742942306551898941e-05
3.300000000000000000e+02,1.300000000000000000e+02,5.534762525922043392e-05,-1.497094371492636866e-05,-2.426463780302526844e-05
3.500000000000000000e+02,1.300000000000000000e+02,5.474626017912747689e-05,-1.671585398786348611e-05,-2.078782972524998948e-05
3.700000000000000000e+02,1.300000000000000000e+02,5.478881941191420760e-05,-1.587887617820682375e-05,-1.128180501804079683e-05
3.900000000000000000e+02,1.300000000000000000e+02,5.486507596890682177e-05,-1.504189836855016308e-05,-2.050034520855469110e-06
4.100000000000000000e+02,1.300000000000000000e+02,5.524600125212067339e-05,-1.420492055889350072e-05,5.680936171082657843e-06
4.300000000000000000e+02,1.300000000000000000e+02,5.784411472364492835e-05,-1.336794274923683836e-05,1.581548665972284904e-05
4.500000000000000000e+02,1.300000000000000000e+02,5.584667838636239148e-05,-1.253096493958017600e-05,2.282161554468425843e-05
4.700000000000000000e+02,1.300000000000000000e+02,5.180669996002775613e-05,-1.318552426056945742e-05,2.938117569945830078e-05
4.900000000000000000e+02,1.300000000000000000e+02,4.961071823147298129e-05,-1.384008358155873713e-05,3.563890918869115106e-05
5.100000000000000000e+02,1.300000000000000000e+02,4.886653603487980263e-05,-1.449464290254802024e-05,4.611379890956428728e-05
5.300000000000000000e+02,1.300000000000000000e+02,4.723661055041840264e-05,-1.514920222353730165e-05,5.555946991827662835e-05
5.500000000000000000e+02,1.300000000000000000e+02,4.094744747563418952e-05,-1.580376154452658137e-05,5.814098676063570137e-05
5.700000000000000000e+02,1.300000000000000000e+02,3.537078948588395013e-05,-1.942638046356245276e-05,5.897858965451558018e-05
